PM2.5,PM10,NO2,SO2,CO,Temperature,Humidity,WindSpeed,AQI
63.18730785749581,22.873892491694004,53.437245021971535,33.77451088860092,3.7920304666877556,38.720175376684736,25.197280153138202,9.882514822825412,72.26109730479837
98.23025045826594,266.0403913787492,111.24136233559065,42.66740767495182,0.7491062160754401,19.983551980736827,27.264229604431847,12.405576342016857,119.98525733193551
162.17936517334897,361.25160860099504,63.656470908211105,71.9328233605828,2.7798860175863087,18.372388081197656,76.90498837757559,10.884000042272557,185.87282186176157
135.26405540621357,112.52327269899372,14.911214044944,17.31095558026323,2.77661324064117,37.54415297834203,22.72115879116825,14.795927438721982,111.13302689893902
94.45645065743216,372.27312702259655,118.64517716019554,3.7600319130170843,0.5384183017708974,11.973364884863106,66.125995575432,14.1187323542324,133.99509834845412
187.43733946949004,42.901608310033126,46.43495706594237,69.20986100652988,2.1481220189838766,22.92839266539048,39.079042417078035,10.683797836172385,127.84331000501817
50.45321958909213,375.0856901860954,67.75119754189308,47.015132426256706,4.28109551297929,27.70332279073154,81.00819764956884,13.578060417194138,141.8957268072562
94.72194807521326,153.61662115106108,104.38936306717572,71.4713595260237,4.295152747773836,29.61220360226132,53.94945992042497,17.471192045452256,124.7902348956938
116.24493455517059,58.53991481070228,53.20614278656324,48.56172742622746,0.586264558106437,35.50153048774719,41.3903521529478,8.645425755763371,82.1037259991273
142.26029542294043,204.63126849080373,13.204920141273766,65.1925650168568,0.5445323254643712,22.419600320073037,56.23472549826042,8.255261454975873,121.77583009266624
237.70102880397394,117.57509573379302,59.21855181685797,35.514522341701536,1.3872078373094832,31.443952063611253,46.73706133316882,15.284912417047602,158.35102993796312
67.90539682592433,128.25170274553068,141.945044490674,60.489074640484965,4.386353706514568,30.488139797683473,59.50107452688812,11.65107674083988,111.44195750504878
159.12798713994738,136.77018667198888,98.05148760829094,73.21723441740876,0.7316226668601449,29.166563522881148,28.017300782844377,1.420135604451771,129.47184376048705
181.8002249699923,325.1498411764121,102.364476556745,46.625591170332086,3.627984332874487,32.41691525997743,89.78933519687858,17.842240313821627,194.50029006183567
23.47061968879934,224.88128513659672,96.68091227745778,16.101241743865604,0.5957115361042058,19.08072098738267,49.78891143877023,0.6156620447528027,72.57077594925916
186.18800705141712,138.2969256792814,33.85386014911833,22.966213972355458,3.1533754833643446,12.962706375462014,44.37614477951581,14.967927124194862,147.17202180336852
59.451995869314544,251.92683765814897,65.65841029483062,17.494276997997652,1.8447297656838098,14.174508521391019,69.71468938213854,15.175882854086257,98.6317074648145
28.86496196573106,292.1372562048135,113.88627076268115,21.25484815246717,3.965678418532749,17.860383392886536,45.472958454673275,19.06222170563861,112.38080495191349
285.17680580346666,123.59712027874284,19.699070145208076,25.900405049380836,1.245083199244282,27.506927743297485,78.32920135201303,1.082688168046415,181.5036336204811
290.03328959162224,177.14865857963358,45.288652533008275,45.3004353667487,3.2320889640108037,39.415496269110704,51.79895070522977,11.93713721568982,211.78085584909303
244.43523095377373,66.31671546804007,45.066270727548776,47.863347098178956,1.2548444194218364,34.54526697309345,70.36908892858045,8.556811412541059,152.24563228468
98.3379930602775,88.83675282317851,67.64274450120337,35.26698028486517,3.596935387249554,37.61642114707165,27.521725150932056,6.612659097190841,104.01900494222049
38.32491306185132,278.82478450669345,147.15346743661684,50.002820826025165,4.381022369347669,22.284146837413196,79.22834298885783,1.8063712059814607,129.14930985151548
208.4275776885255,88.94657212433825,14.787869269154182,8.362844197686542,0.7213288157211242,24.162880957699258,71.50025907446769,11.253082393426183,126.7128804235556
137.64422318448436,219.56208579348285,80.21164418518627,8.847482490536478,4.3463188741179675,23.778866009671447,34.8201744923376,9.580814513492273,153.53674805740707
45.39108810498586,289.43757945452444,31.007878891770517,15.402697907897359,3.00851874663006,16.71556145415755,30.170020682205063,2.0910891630204853,108.66494084749895
153.60130393226837,60.61323077600266,145.7480990844129,42.41004484714689,0.7228414052484174,12.142583035025021,42.14046441079371,12.249790141941668,109.84690671389554
19.972671123413335,235.57864345898335,21.42900818548231,18.69158493846846,2.1949550912625893,30.682063248952936,88.3249410222333,14.759062405058769,74.2460455744815
273.7029166028468,117.49385780651824,63.52214534243073,24.096183472421032,0.8882154380769797,44.62258391972051,37.978210219694105,15.345566021072965,171.6141164425062
85.0461946640049,385.9122125902803,111.9933228010179,33.22440122149354,3.531704655446191,15.8390396732592,51.92890462626433,18.107463765248546,157.04871036630462
202.13146246265478,203.7473457535714,107.16039206397957,65.32555767280962,3.8184538586479535,11.633968696474582,22.10141580021354,8.189414837775544,187.15460177357156
100.39621206592918,326.2771689145601,66.29565234962018,3.0812466012030892,0.6184029493367149,37.28360886383766,47.805927069636276,19.06145537244274,121.62001669391984
160.81972614156513,229.08608601937948,55.246004353144144,52.65154797845655,2.5800852782037578,18.840510233965347,59.992401080317194,17.308588101653722,152.4649413029525
168.5459810095511,36.49676248483128,62.65379489016623,54.17236942117346,4.091662774526994,39.037533187352494,86.71872287555756,5.93003142047878,134.20925220294808
63.60779210240284,260.5975227257285,43.320058158002695,64.29515086781765,4.6871989035998824,34.63778334620804,56.17152314580451,3.1856607469891696,131.22681450363146
291.17954205172197,381.5332700385297,34.77327611248597,74.75472924670443,2.6162375470346735,43.09857379677816,77.33751283243814,8.707787922560268,251.16678956899526
234.78851877472323,248.61249165560585,75.04075614603904,3.5707522180446065,4.756368195695894,24.312453251483518,58.29893497982304,8.037974159119333,210.61746187272252
282.45469305361485,331.2917665821803,43.93739462980306,13.995129030030862,2.7248759552345465,33.168944380772196,22.85495094048627,11.514386106624086,231.623644019116
269.49993162401813,355.99845607239496,46.68194141010127,71.12136093636745,2.0315334235395492,26.269917328464473,42.05057926328418,11.66772464655496,230.48193725548484
183.3909938552147,106.67031334059433,100.22962920381077,37.764447850587196,4.256195329909188,32.070604405799024,60.28846554817723,14.999739687599504,156.3786080341597
277.3435281567039,100.57703916512612,145.43791309648438,46.03806983681015,2.515615281244637,25.735961710270807,86.54157761517871,10.197798964112204,195.00035276543005
35.66282559505665,252.17277576337685,92.52739408110939,53.716121890405496,2.4123223017661632,16.60212862484262,80.13912518258633,2.096452818815311,101.55996211583991
66.8350301015521,176.1908185265478,16.162022724420112,54.96719515065971,2.502531198108159,27.77640956011833,35.984892992519335,17.165826711062124,90.63910211514023
23.11591378405604,339.14729508935375,15.959624008839711,74.67575145868764,4.249246509161752,28.50044705031048,35.40768810134145,6.195291663703742,120.5863380308344
104.34579592134666,362.00878689124426,142.95636702260705,79.76205455811024,4.176513554271455,38.37113468910564,34.08210769797305,19.42594920613184,174.430821169326
122.71641400994979,154.3001241350329,48.10716459456338,58.17228195261334,2.077247962957035,35.74322470277534,84.57492274117521,2.357202173595403,118.7569995382768
88.69121921442981,110.01081241030319,18.349712981958938,24.403254318001764,1.7331693133655728,33.232706837950545,79.68663071712044,19.165023444650064,78.73891629280118
250.3338776540595,316.5996957926675,91.86146513680532,70.6206873789588,2.510447317791734,13.96854834434004,74.24184025770641,1.8202361376503395,224.27260093817844
113.45846474114089,124.42629350829172,95.42907285208858,5.839231334179406,2.9065852977118345,35.22157017323003,47.49145799569593,4.62072275894119,113.60778704486789
91.47100780934042,332.59344103519777,99.03319891720979,20.024306524210704,1.2678523320771853,27.510680472408016,55.306649300913676,0.9315988417308319,134.02328165995004
167.38186411589206,181.02053638652987,43.77329403934349,71.99608596216976,3.9903799151063946,41.29348376371557,52.5032221356607,14.1022629327799,159.16433777642052
50.86802524268117,273.6689617307588,7.19104921109888,21.982938126269687,2.4837655520888724,42.195482694568994,37.737867529156084,17.005974731435835,97.85353569850943
242.6371244186715,56.30341925717391,144.92722857089842,19.21078265049638,1.7368231872578022,11.93048067106249,55.35196323041369,8.681421636319609,160.28320619007653
31.61968666713354,257.0665433770978,41.37949162520986,12.773772864939286,0.623422865523554,38.72245461240676,22.134758349692813,18.570441500848595,72.0547289319351
296.19721161415004,191.67171792014707,103.02381176761939,69.01071709645949,1.2703412859776742,11.319408664793471,29.22672614482214,11.805981435111992,210.25733813480014
233.95098309603065,242.91121600668015,107.4613311324129,41.00454421690476,4.75147774160432,22.850936899325795,82.06127173182625,12.600142708930465,214.63610140443853
67.62754764491,83.8453989430481,93.45107547652543,54.641669838224075,1.5949884654156805,28.98049914673777,72.61758369219963,16.9083840340154,73.0795206556604
11.601413965844696,300.0120230787892,50.37157216097899,20.647177957852314,0.9274105178984731,15.183527951949461,49.600788634136094,5.936004101036778,78.54346952344007
246.48381425190192,347.86288946642685,44.308956795789534,61.127152838874885,2.3572966791094667,36.12098343991769,56.200525359871406,7.085314426552516,220.09087508761274
214.98862971580897,102.36112403449475,91.66190099189195,61.280432507043685,1.6047299424652188,10.29241464602485,45.89992201719842,18.119038383892885,150.6629010392509
221.4120787318863,56.37153109766145,130.58386687369529,26.38264594284741,0.27228032632885135,15.90096669519129,71.85459070124708,18.019269920775276,134.44945850152794
233.66840053892426,28.98266269760783,142.27639069389235,34.033245374802064,1.6834115646691448,30.32788904487165,74.89310254624557,19.529655524017418,147.8700922760011
31.472949002886203,263.94917016844107,20.356341638544855,18.355841639555667,2.766132257303396,35.003564671305234,73.42996331422114,18.036766328833423,89.11555502271851
113.95506127783905,250.6957337137367,27.450148826669377,78.17175981918653,2.803390622897838,42.08250859428706,70.58282073841147,2.547440720667218,139.34176101323501
43.60202726228762,227.74501683134662,141.98675752354654,52.357001010556104,1.8471387137667548,34.69238281771183,34.315303708495705,16.474485722739747,96.61915684413553
260.2999935039221,108.13989652407066,111.79760810854492,74.8944226958102,2.2917835056377434,33.51227445892031,43.657898546833515,8.196769562191882,186.32241631365505
190.7564567799918,168.54427844409557,133.0341046003171,25.66407240307239,4.831037799350355,23.80194012227325,52.889180448857246,19.816027118918758,177.66039603828114
105.96042720726827,245.90100737074576,34.38173194962476,62.9874912137574,1.9490075384285273,10.04495489343805,43.155509399935895,9.445619286576022,124.6557119155769
28.431921582946853,208.77140636648437,90.19995131086327,61.736974223009874,1.3653113849739167,14.205574055746768,72.84581401108304,11.076721650044412,78.76340920293563
100.18487329754204,395.3584976816572,106.66524119053368,55.94914084559024,1.2929885159271248,28.70940906646137,43.054746697496824,10.59549830513597,152.59083302459106
104.30316338775664,71.84710597155859,103.61622338981104,77.31984007081043,2.3430466022502574,33.62954600455469,29.6762460749736,6.434740597165556,101.42855987310458
221.5857917180386,284.15493053808564,64.18199517567123,32.69731621629261,3.821648728713026,24.61068993637619,47.932831643381284,1.5004417778583634,207.4348704021795
194.8916666930118,173.64113187963102,7.232259295239729,12.195951240001069,1.1093421025235188,35.57376540349365,88.59401029476662,17.91302460803837,137.61771021373283
267.2916953471347,182.7158536717336,89.52427823661816,54.39329102103674,3.575551022989764,28.26518033662626,35.81169890535031,16.053516250525735,208.36912864243993
146.9423282969653,292.68715095010697,41.69972318104327,58.88616443722208,0.20363413441213982,12.596166845800926,62.85110612602603,2.7905356111933854,142.85909549226972
44.682331322107494,283.12573750326044,70.2868656907191,46.85472472978754,2.152771592121336,16.720568783878207,50.30811348877944,15.535365427001457,103.24203531262677
216.84098829466856,396.6772776068316,143.8492471871535,18.13179566440491,3.901738819493656,39.399937813538,24.971719735452865,12.5169333210122,231.41288451350204
230.62766409890025,68.78982999256759,62.860121058153034,41.34756345020972,1.7597914832947141,35.37194613185538,54.151362419864164,8.182875758352445,151.1160356376519
172.7703872951539,59.561666765983205,126.77123296634187,26.350799452392092,2.8623117970824574,41.31666954543732,69.15150300538187,5.080422981911255,134.9840977247333
233.58048218682268,295.24875050892166,32.33838783364141,35.342389197001744,1.104398240846963,14.11450371923278,55.92539830794731,17.19457567004465,186.2848821240223
153.2007229456733,239.78702846243544,102.50677221362918,52.327048915883786,3.7357774165182445,44.65778871152759,81.04742446226066,14.003765185881061,165.7262390546567
161.59252052077827,124.18105329272623,146.6660083936468,60.126749929885094,0.3561676060169222,17.329234988247677,40.22559116603078,10.954798189382737,125.87464814260814
133.9868953239794,50.17936021581491,19.774499626575835,20.113525890304764,4.277458959889952,10.41229567003247,26.037441991277547,12.191370677969282,111.58038273256959
17.371546755787605,52.5501348466436,6.206391622942842,33.61537813046236,1.071162293466174,44.909802866874394,85.55959281606043,1.8213236416436196,31.20087857779935
41.28851382805829,359.792532372365,67.86950493172908,22.994602537347077,4.384550355370821,19.837585990578958,46.47374446697533,9.478395218223838,133.92205841290917
19.114463849152934,92.9095833931223,18.430695042448242,17.493265881225792,1.8273932823725352,33.38068083793959,60.34838860175434,3.87400585571404,45.1884891978344
194.5590192664963,142.88119360389788,113.51573070305355,63.10420315967539,3.641149514924985,16.183880996170682,75.44021882911372,4.1676735801765075,171.3966357856476
101.16323451213474,106.12943284625544,137.60955625804104,72.9217101660854,1.6642039591523237,30.30799862696996,42.70195647129064,13.226079245737335,102.20643836722849
157.4855004377638,154.89859621613618,67.93304104277003,30.878110483396984,4.538967189049773,41.64122452590958,70.13151767243278,18.225123036685762,150.44778521611826
273.194277438567,46.38106024351548,42.51318811253894,60.599756101153815,0.7205219150400344,21.20634085999535,29.479319487247963,8.075132209566931,159.52628084680606
82.29474645317373,217.24272054514273,67.98848125595842,71.96563257042406,0.9747469674357337,33.45888916155258,40.39056230438537,4.154985460243807,105.14280881966639
129.01104768033264,45.69277416504166,109.89993358825015,67.99768842135806,2.5158476132781313,16.576625607944578,30.129744529556394,12.974938744733084,107.6681401569406
229.10983017748413,324.1354729724974,6.312853429153792,16.25944430605962,0.5014983512869161,31.867838955155385,76.78613908809504,17.423740927006357,180.42410398895632
76.35146799257052,108.81059112596455,90.4708284752811,76.59076675804218,1.0603029050386334,21.775762313612855,35.58544646587497,14.966376022449817,80.6365221783846
32.324173850349965,225.20452754971402,93.92729430866996,31.38076235349807,4.7244552728388705,17.39228905057831,70.21824887836472,17.375144610731745,106.31689690082604
94.02792134499273,354.43005327335413,97.46479579991065,28.460771571559235,4.884799339624647,20.96137177462723,86.03088780719568,10.731093420215988,166.35159475524654
56.75417330366128,267.3334002379338,40.09320159722719,6.869643527666867,1.9436707137190679,16.259437397772977,56.94405463482139,15.037524887383817,97.57815945544422
279.6123191793462,222.5239588895074,108.53764488982839,39.92154502018087,4.624101502968284,41.5670637743259,57.802043458248136,2.8012911871787294,235.30929502616814
244.3549100736809,143.24682618384273,18.25176551810758,10.50306201999244,2.769640910799816,23.90154102109951,52.272349766846844,6.96549230726383,173.76978262163837
193.6870893880228,146.54072696211523,33.89419878768612,21.386106032339228,1.4217380827814587,18.584775674102858,42.812310037554994,7.790983289630448,140.71633024379952
262.7235711544381,274.40504297531226,132.2331567648999,26.72152449784795,3.5417537332949336,25.694274435557652,53.2958521647442,10.22591492492069,227.40451768743952
243.0649023007432,397.77295726404367,112.11485685535212,65.08845323235136,3.3286188522168008,21.218765838227345,62.19652725867316,18.581527205136474,239.86186626814415
64.1053170769504,271.4988921427639,6.9931053316450615,70.28811473087993,4.946714063632793,36.05467388346641,89.01941005194615,17.485931204443485,128.4084921210098
268.8421095620935,231.95769860060946,41.01455775362103,25.592372761994636,1.3987317083054884,43.992696915992305,85.6435191522757,2.6905098457836907,197.855988265439
166.4092501555387,297.6471938909135,36.08894003400886,68.97845345707677,3.393091563042504,25.33117798441764,80.35070708051853,3.455793037649264,179.34879779810586
244.15764499757813,196.77813266781288,44.26691756536103,68.8640131148437,0.3549163996442898,40.13616899902841,82.23913749934007,7.152810991778226,173.44102999999296
269.866476977813,42.854090188298386,40.89616669058353,61.642774130020136,0.6568655896139252,29.80520757458668,52.74944283044301,5.814877317813478,157.26841213019392
102.22100774184052,233.67279003360574,14.066312882712632,13.44221889318416,0.119200037260357,15.503248278298171,66.02110290242254,12.295419063125246,97.86088963437638
41.91505811302626,383.89760811204445,71.54637490653894,55.84518205825686,4.9973573371923985,34.17179597284695,82.65467060553499,18.0555209552909,145.03840878635356
76.10119713716308,86.61511809591066,111.24635384399394,75.71187703728437,4.031141116022641,27.970207399403705,47.50655354939471,19.245830833451734,100.54482495403711
133.86125870161433,282.201858511853,92.97610008402827,55.23815734383825,3.95494277219435,32.77122831382362,87.32337348418281,13.07205905070453,165.91035125830783
247.224282117523,96.35480169044146,102.56639194672157,27.86611423041105,2.597657768912081,41.139059440008275,49.10502434484281,16.763184028021733,171.67865895745317
259.6118691443396,223.61452009977089,16.76663088775468,41.04518675960484,1.5703287062366558,25.415209972961613,62.07578657752509,10.504044004615942,189.72143680536837
12.016117854045305,56.73705086575345,142.96615297563415,52.36655338138218,0.841194993867112,41.541216812607445,69.68632992906603,4.166538937200794,42.36833800565164
158.11671774749405,191.14095577811037,126.5813159072386,41.82449188082328,1.4949062203476722,36.27341549985792,86.54144091531569,10.493768241869548,142.9382500983958
131.0491909131459,307.3420649801935,121.73809618187109,11.356329455015645,1.942258987452782,27.101172405729468,37.12313918365862,11.101652028753023,152.51002730729667
74.41126503651178,152.0771792108132,124.33265173105629,26.34099548285761,3.8059194752034413,31.112774748028727,72.22916847670496,14.849151284271132,108.6810434981561
44.76095652676801,272.66645530514285,140.2430236792504,64.58689038318334,2.744342765625447,21.3953396381654,56.457091030085756,4.397659794146982,118.03220491741546
107.90839970705211,322.2709851000971,83.91682508648617,69.19060759545036,0.4796697701218652,44.4259054908571,38.798999843444875,7.3662076417346345,135.34663601019366
283.44381413463054,372.327571402192,34.040892590805754,12.709402551814478,0.18834214389867,33.35729070676386,74.36247878574734,7.2805493842913265,220.18502319791764
103.72885028601901,109.16399110507234,94.43362313861847,76.28616668710052,0.6014276797169095,11.534639837382047,58.655559612169256,19.188791914823298,89.82398620988418
160.44928030557617,171.7400480075371,112.71781658185115,27.64816419219153,2.111443697117159,21.431766701180308,66.2681674454773,8.878899206534378,142.83712764667675
213.87549807960158,77.91808506555861,111.99802203633368,53.660471620996155,4.67264529354019,31.81600518156701,42.60307480045307,15.10187934596293,171.93781396317812
115.45258468999525,397.1437308201826,80.61010850419761,60.64236138462113,3.2232721579251864,11.971664722973394,53.689176627932355,15.016227627488782,172.5615944730709
291.8168039890786,372.26036781123224,14.926514303368817,65.33180630175491,4.028946909390024,10.835946696169996,63.214797569164695,5.310883696064828,259.0246177835989
289.10971553321224,225.18370950661264,58.81137607236853,75.76847677362255,2.385235513072288,25.75084838347309,48.34375699888908,11.437393787434642,218.70025092087567
83.0168657893556,339.9726518630401,138.51115822718683,26.407724746248164,1.8721638076557099,21.64415628924345,33.88607778933909,17.886057866372962,135.6063446659631
154.2020667087918,217.96403136337602,89.74509191482677,68.96350345502125,0.6311618263114513,25.340451281160806,87.31483446207127,9.50395438913899,138.76280745780582
97.25470984686321,256.9625614410487,83.05813177207845,12.271578468024149,4.392071808712404,19.19426584580018,55.80272780298322,18.90235014685092,139.0187076612956
92.6037433694656,53.86728420408632,43.983759585418056,56.99319069558023,3.937484142236724,15.765121143004333,71.37442592013903,4.289164586483231,97.38614731559872
20.69721473281451,307.002759788787,58.42509338790394,59.8742629020909,0.9237786782288531,34.120017494311824,48.77330354892407,1.4831821154806146,90.52436974435076
186.7736568541701,68.53112378138923,134.82518292720954,54.862412813702996,2.610076762993677,28.009989069373017,44.85922348180014,17.829077462894986,141.59370362253506
155.77691673636983,333.9056994959608,101.63714189139118,21.680549418541933,2.4881365588141002,17.00539739372784,48.50150089269875,16.953623959244332,171.8203726811099
24.928837862496913,317.17067331474664,119.17111887908827,70.09736546718587,3.1629486081639904,21.18562991909994,48.643765064995485,19.851797518676896,114.17345163853406
90.80747462861731,289.32298514233105,70.88008634481,15.170960142890811,4.73631578055718,30.713276768216407,58.09260811593675,13.587869762248522,145.68760430732783
273.3971069303296,33.7409445994096,96.38584682114289,6.183513738624805,2.9408800646361506,12.528027189536726,58.04289089869542,18.73375853334299,171.61059139810982
79.47294829342201,135.18877525922488,41.01562326776509,57.96226926772915,2.7470646072152314,15.160855324316284,54.800767111801015,16.538980501682218,93.68684115932258
52.01951290645469,119.9827765661203,107.2918203911055,39.08710578815323,0.34658237137985337,12.563596143758655,29.435004944220665,16.888526662401738,62.35030535669558
151.94130048049328,156.85183483917726,67.00219338698392,68.22964555677673,0.4082466324883173,38.43110664499416,54.72528349503718,11.382831409085366,120.71532473963909
295.8386316920742,53.304243770258644,69.16909964813811,31.904977002544197,1.0179992775012656,36.334323162420326,31.837273029445605,7.6472919583342165,174.5373788976669
80.19602873833512,376.04397275180384,99.15173706364784,15.1257299036016,0.25910678128956655,36.365952615774,28.82950504070356,18.691161450865636,123.2000614313101
204.91930874770478,230.444851470703,140.76069011299435,67.24249101264984,3.742429188293061,35.07138702166098,85.28520021388174,8.64234351231789,196.69567323320652
230.8696884453281,136.09923805004894,14.280920258250035,44.81495126792559,3.64431848957042,33.42848982844542,62.346500920339295,10.776387344993381,174.48591069835678
78.91488775779591,170.8529764882277,124.5877694153161,16.757271806447683,0.7666755487150504,26.694717038236124,66.1643040687209,8.922286142503754,91.21926184568915
221.18274109743928,189.93696539183756,47.395551009768,58.189951889742765,4.196786613896877,32.47973572274903,48.125556923335466,11.296366279203943,189.32269694445202
116.65710848858343,248.22584667703458,69.36832090342479,41.866863802181044,0.8584515707459487,11.342654417579112,83.62866243404049,9.410101579846543,123.14182414227284
193.36869087213805,215.95818252466916,8.177432672376298,49.13641261474495,1.5757603762870582,31.75125479298746,64.65513427057658,0.9593511715895175,157.92564412853457
193.72361612065947,369.36894982147857,48.65168128597539,37.95007038011339,1.3199868058906887,37.2257196937907,73.84189086665111,17.640963720153973,184.66337852231365
165.37465838167995,208.84612350421548,77.88153018136892,66.6393007378045,1.9243047830079343,27.512542613453657,45.79937283193997,8.887876378315395,151.63671233416926
36.18403331577841,397.0200456328588,13.145531215378657,66.70589182327788,1.3478524528608133,22.512966494953293,87.20083165733878,11.778872970146974,112.73032582016904
252.23772372087902,343.54148394313637,76.20888076055894,57.33232810230213,2.4958595395484156,19.70993571803427,77.43229031108206,2.7837560551597407,227.31302903519233
103.0262188418034,99.2339954557876,139.43104118447195,10.221307436924057,2.0962986186379586,32.49807175567288,79.77639241101805,0.06775695965278272,103.07520523540664
64.09036801595772,373.6261815646882,20.282016625631755,67.43060122851738,4.9341905048187,34.248041952046805,32.0535987198028,4.905801872872859,153.54346558301916
21.824791050881537,64.2192311964809,115.84390557094812,54.33901248156697,0.37403911562830583,40.48386599518899,38.96742455098537,14.091720642667005,39.53933030221481
181.35895352459013,330.6308892266528,64.40230273951893,56.36788494833536,0.7966887442980229,21.981692886134674,39.99386197785039,1.983890602257572,174.66101615011797
206.4936649342619,164.63685152110043,100.00018860602901,30.312661551501986,0.35884688015215216,36.94203075849549,38.96364562728098,18.17774880772936,146.62293818600253
14.810470389078283,353.6302417691264,42.73430670785826,70.58380538024652,3.166621855413642,29.647453846626828,79.87857134730015,4.300451387123692,113.50593418434694
158.5069869067915,349.8615422408311,28.12637806849695,58.57898481831888,0.367095459327226,40.89927717373277,22.231935664601448,4.091872285835516,159.6055401791107
75.683774807402,326.251652044696,28.26707906932783,10.782056389277168,4.198554713143004,28.473423790346725,25.326999228654202,3.6301592324299103,139.49652129391575
197.10010921874047,320.2115657966833,15.221332118255974,33.80668668368069,2.6084992903414466,28.117043993928853,39.174040944093264,0.2796342594272949,188.27927369380396
60.56626441144752,135.7780728572555,31.91877221068024,71.13766823289106,2.6823373604495155,30.225697850431818,33.991108225461055,15.436109369564692,84.57225689425871
210.37194404971513,50.74932755947583,101.31181082340039,5.681342732395562,2.851813087789752,36.226037429985205,36.23017297179939,17.50069062490517,143.59945040717878
122.15325042715585,173.13246793076135,132.84513871730866,76.99049633207986,0.9369871609004327,43.76416675899613,75.856023247731,12.283254052323977,120.49760337617532
281.651696733653,85.9393156948733,123.04822441071846,54.9746803289259,1.068682485260989,12.574717397551797,59.418861572443284,3.763999633597246,183.23626197177433
49.881073802338044,284.08141378293544,104.34447493180019,51.24732625618338,1.662204882077723,11.8702110836856,20.40394629050776,5.705559938817595,108.90197085153098
108.90924180457496,151.5178960843585,21.012620194609887,23.10362200606333,3.008132437527072,42.81426180925685,50.05259359929367,9.518533947299266,110.3793236552533
42.90732115977083,390.7318763267677,46.93217971291273,21.40575952165581,1.1295771021070513,28.545646893137214,48.551944879525124,19.086919032466017,109.74437087581241
278.1611493007832,263.5693893912262,49.921996921758,75.48054112011044,0.67002546295298,31.521605509842765,27.976168861118047,4.9470274363548565,208.21080180554108
264.4284124804845,332.54261418105716,41.24375722765508,25.265251430261575,4.853572743450318,26.88482605581551,67.329925202102,14.632918078397761,239.81233646632856
84.80307203739513,70.3593756419024,79.67582065790985,62.48941314408195,0.2077108925671523,13.278010841261608,69.14680318656437,8.788964465858406,69.71493232805693
201.39537334991192,347.56550326359655,82.65530315755252,32.663500260152176,4.033217286146506,36.88312824465333,70.46252533364684,5.956946967200436,212.2213218684577
246.99443805835259,370.64773239508986,56.74846639981098,12.86181752120691,3.9613722329176086,36.15286257810054,70.99296618910145,9.118318740442275,233.54327614150424
171.00823536384408,205.08352915119565,56.299428016783224,2.8357932202379983,1.5563491578409705,20.90961625224842,20.003697885260777,1.4241343508246507,144.45789859334363
163.59866772324187,250.37611634537143,125.1405616963818,44.452072287189566,0.7645704184358357,20.718373582994012,86.77445626927056,15.97374741860725,150.1582596509569
80.13716436113098,310.62772434313825,119.44746300635441,78.11074784681675,0.8135803688565748,39.32444833169315,76.99461369382641,4.8660385596593425,126.99877951746508
36.99980266371077,86.43867835895676,49.630395593708116,30.792623117117948,3.5174149244622437,12.532504020946432,83.27871876124996,14.508242463859409,67.61678553126947
